2.629532226,7.104981626,630.1519465
2.629532226,7.104981626,630.1519465
2.629532226,7.104981626,630.1519465
13.02964508,13.39047481,1017.401911
17.61711053,16.36547648,1065.698701
15.67012888,15.05173889,1047.52454
24.15691643,20.89886404,1117.485879
23.63802748,20.79538369,1105.51223
19.38106651,17.55383113,1082.673833
16.4734058,14.87087163,1085.894381
18.05659524,16.12267858,1093.09606
17.64648844,15.8727033,1088.033399
19.97741559,17.70736852,1099.056831
22.77486837,19.92682632,1110.123232
23.49829181,20.59830721,1108.212171
22.07610137,19.38854751,1107.767534
18.30677906,16.22926851,1098.145127
18.72533906,16.56794493,1099.720788
16.48963251,14.9195486,1084.421498
16.14878644,14.67438904,1081.821638
13.24090542,13.43989461,1023.300026
14.88383091,13.90549645,1066.207496
14.15685567,13.70095398,1047.152134
11.94514659,13.02882039,991.0288057
25.38185712,22.13748688,1110.396351
23.09277389,20.37981111,1103.843606
28.90657242,24.83209986,1120.895017
30.11524693,25.87362127,1120.505891
28.73234028,24.84413204,1115.380374
15.88369112,15.03076208,1056.615379
18.36247024,16.76582337,1077.220672
24.23407137,20.94219589,1118.325217
26.61788025,22.95218422,1118.793416
24.04496639,21.17053245,1104.515973
12.84972544,14.11138445,985.7790913
8.553279747,12.45405933,859.8351964
6.507838406,11.25960736,788.1192423
5.637580372,10.44475284,755.0367046
10.66309737,13.57640477,929.884896
21.18015212,19.03950093,1088.809775
25.34411906,21.79928427,1121.662029
30.41259039,26.27786034,1115.980214
31.6880677,27.14106147,1123.388243
33.46820967,28.80621167,1120.562967
29.87681243,25.55595664,1124.455696
35.77687704,30.50481422,1129.473357
39.44324646,33.85160286,1123.192161
29.00263048,25.2928482,1108.409692
17.278684,16.0276376,1067.034453
24.17256802,21.28151706,1104.415207
29.93299608,25.68307348,1121.564971
35.16232786,30.2055051,1123.544178
16.72783075,17.13085266,1009.552285
15.48679969,16.31163471,997.8832876
18.30383276,17.48378651,1047.593804
13.09013173,15.19322905,957.3685892
10.99098447,14.37337033,914.3218583
11.83967859,14.36914911,941.2616172
6.702321661,12.19811822,764.6895232
7.565765117,11.61882914,835.2548902
4.309742714,9.813660371,678.9900454
16.92967161,15.37565643,1081.755156
12.23961633,13.62600566,981.125777
17.59733237,16.06490451,1077.842052
12.23248059,13.18577494,995.8922574
5.737671731,10.40212808,764.6561072
40.84289371,34.82160287,1127.985241
27.55802818,23.96239411,1111.203839
25.27620229,21.9290432,1114.603741
30.96059668,26.38236321,1127.780926
30.59742712,26.12223127,1126.02821
13.95541827,13.78125447,1036.536077
21.30007526,18.80983411,1102.712122
29.35736245,25.09074524,1125.487151
26.82846603,23.0726684,1120.964597
31.4341652,26.75452732,1128.807632
30.96432063,26.39204927,1127.52957
33.54494043,28.53330511,1129.913818
32.16035101,27.7592551,1117.469983
13.06271267,14.35160039,984.3346227
11.22087042,13.89013588,938.0622748
10.22019569,13.58918697,908.2414804
8.131669567,12.74756589,826.1689372
9.878027941,13.43616595,895.3817991
9.234143581,13.17976706,869.9472158
9.690749206,13.36350317,887.9124365
10.37323964,13.65050034,914.2627867
8.765348029,13.02503902,850.3148139
8.39813628,12.88445483,835.6442562
8.548099497,12.94635103,841.4807345
8.640419019,12.98825525,844.9415679
7.509301567,12.5433349,800.1863497
7.371845992,12.47626237,795.1631692
6.779603761,12.21610223,769.2534878
9.562755858,13.32543889,882.379696
14.53525358,14.74048191,1020.440102
13.50350924,14.50099521,993.784417
